hhid,payment_cycle,scheduled_date,actual_date,provider,transfer_amount_expected,transfer_amount_paid,failed_payment,failure_reason
HH00676,2,2025-08-30,,LumoraPay,0,0,0,
HH00676,3,2025-10-29,,LumoraPay,0,0,0,
HH00676,4,2025-12-28,,LumoraPay,0,0,0,
HH00677,1,2025-07-01,2025-07-12,MobileCash,65,65,0,
HH00677,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH00677,3,2025-10-29,2025-11-10,MobileCash,65,65,0,
HH00677,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH00678,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH00678,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH00678,3,2025-10-29,2025-10-30,PostBank,65,65,0,
HH00678,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH00679,1,2025-07-01,,MobileCash,0,0,0,
HH00679,2,2025-08-30,,MobileCash,0,0,0,
HH00679,3,2025-10-29,,MobileCash,0,0,0,
HH00679,4,2025-12-28,,MobileCash,0,0,0,
HH00680,1,2025-07-01,,PostBank,0,0,0,
HH00680,2,2025-08-30,,PostBank,0,0,0,
HH00680,3,2025-10-29,,PostBank,0,0,0,
HH00680,4,2025-12-28,,PostBank,0,0,0,
HH00681,1,2025-07-01,,MobileCash,0,0,0,
HH00681,2,2025-08-30,,MobileCash,0,0,0,
HH00681,3,2025-10-29,,MobileCash,0,0,0,
HH00681,4,2025-12-28,,MobileCash,0,0,0,
HH00682,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00682,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH00682,3,2025-10-29,,LumoraPay,65,0,1,missing national id
HH00682,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00683,1,2025-07-01,,MobileCash,65,0,1,inactive account
HH00683,2,2025-08-30,2025-09-13,MobileCash,65,65,0,
HH00683,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00683,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
HH00684,1,2025-07-01,2025-07-13,MobileCash,65,65,0,
HH00684,2,2025-08-30,2025-09-13,MobileCash,65,65,0,
HH00684,3,2025-10-29,,MobileCash,65,0,1,missing national id
HH00684,4,2025-12-28,2025-12-28,MobileCash,65,65,0,
HH00685,1,2025-07-01,,MobileCash,0,0,0,
HH00685,2,2025-08-30,,MobileCash,0,0,0,
HH00685,3,2025-10-29,,MobileCash,0,0,0,
HH00685,4,2025-12-28,,MobileCash,0,0,0,
HH00686,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00686,2,2025-08-30,2025-09-08,LumoraPay,65,65,0,
HH00686,3,2025-10-29,2025-11-06,LumoraPay,65,65,0,
HH00686,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00687,1,2025-07-01,,MobileCash,0,0,0,
HH00687,2,2025-08-30,,MobileCash,0,0,0,
HH00687,3,2025-10-29,,MobileCash,0,0,0,
HH00687,4,2025-12-28,,MobileCash,0,0,0,
HH00688,1,2025-07-01,,LumoraPay,65,0,1,provider outage
HH00688,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00688,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00688,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00689,1,2025-07-01,2025-07-03,PostBank,65,65,0,
HH00689,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH00689,3,2025-10-29,2025-11-01,PostBank,65,65,0,
HH00689,4,2025-12-28,2025-12-31,PostBank,65,65,0,
HH00690,1,2025-07-01,,LumoraPay,0,0,0,
HH00690,2,2025-08-30,,LumoraPay,0,0,0,
HH00690,3,2025-10-29,,LumoraPay,0,0,0,
HH00690,4,2025-12-28,,LumoraPay,0,0,0,
HH00691,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH00691,2,2025-08-30,2025-09-01,PostBank,65,65,0,
HH00691,3,2025-10-29,2025-11-01,PostBank,65,65,0,
HH00691,4,2025-12-28,2026-01-06,PostBank,65,65,0,
HH00692,1,2025-07-01,2025-07-16,MobileCash,65,65,0,
HH00692,2,2025-08-30,2025-09-06,MobileCash,65,65,0,
HH00692,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00692,4,2025-12-28,2026-01-08,MobileCash,65,65,0,
HH00693,1,2025-07-01,,LumoraPay,0,0,0,
HH00693,2,2025-08-30,,LumoraPay,0,0,0,
HH00693,3,2025-10-29,,LumoraPay,0,0,0,
HH00693,4,2025-12-28,2026-01-02,LumoraPay,0,65,0,
HH00694,1,2025-07-01,,LumoraPay,0,0,0,
HH00694,2,2025-08-30,,LumoraPay,0,0,0,
HH00694,3,2025-10-29,,LumoraPay,0,0,0,
HH00694,4,2025-12-28,,LumoraPay,0,0,0,
HH00695,1,2025-07-01,,MobileCash,0,0,0,
HH00695,2,2025-08-30,,MobileCash,0,0,0,
HH00695,3,2025-10-29,,MobileCash,0,0,0,
HH00695,4,2025-12-28,,MobileCash,0,0,0,
HH00696,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00696,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH00696,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00696,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00697,1,2025-07-01,,MobileCash,0,0,0,
HH00697,2,2025-08-30,,MobileCash,0,0,0,
HH00697,3,2025-10-29,,MobileCash,0,0,0,
HH00697,4,2025-12-28,,MobileCash,0,0,0,
HH00698,1,2025-07-01,,MobileCash,0,0,0,
HH00698,2,2025-08-30,,MobileCash,0,0,0,
HH00698,3,2025-10-29,,MobileCash,0,0,0,
HH00698,4,2025-12-28,,MobileCash,0,0,0,
HH00699,1,2025-07-01,,PostBank,0,0,0,
HH00699,2,2025-08-30,,PostBank,0,0,0,
HH00699,3,2025-10-29,,PostBank,0,0,0,
HH00699,4,2025-12-28,,PostBank,0,0,0,
HH00700,1,2025-07-01,2025-07-11,LumoraPay,65,65,0,
HH00700,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00700,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00700,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00701,1,2025-07-01,,PostBank,0,0,0,
HH00701,2,2025-08-30,,PostBank,0,0,0,
HH00701,3,2025-10-29,2025-11-13,PostBank,0,65,0,
HH00701,4,2025-12-28,,PostBank,0,0,0,
HH00702,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH00702,2,2025-08-30,2025-09-06,MobileCash,65,65,0,
HH00702,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00702,4,2025-12-28,2026-01-07,MobileCash,65,65,0,
HH00703,1,2025-07-01,2025-07-01,MobileCash,65,65,0,
HH00703,2,2025-08-30,2025-09-13,MobileCash,65,65,0,
HH00703,3,2025-10-29,2025-10-30,MobileCash,65,65,0,
HH00703,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH00704,1,2025-07-01,,LumoraPay,0,0,0,
HH00704,2,2025-08-30,,LumoraPay,0,0,0,
HH00704,3,2025-10-29,,LumoraPay,0,0,0,
HH00704,4,2025-12-28,,LumoraPay,0,0,0,
HH00705,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00705,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00705,3,2025-10-29,2025-10-31,LumoraPay,65,65,0,
HH00705,4,2025-12-28,2026-01-05,LumoraPay,65,65,0,
HH00706,1,2025-07-01,,LumoraPay,0,0,0,
HH00706,2,2025-08-30,,LumoraPay,0,0,0,
HH00706,3,2025-10-29,,LumoraPay,0,0,0,
HH00706,4,2025-12-28,,LumoraPay,0,0,0,
HH00707,1,2025-07-01,,PostBank,0,0,0,
HH00707,2,2025-08-30,,PostBank,0,0,0,
HH00707,3,2025-10-29,,PostBank,0,0,0,
HH00707,4,2025-12-28,,PostBank,0,0,0,
HH00708,1,2025-07-01,,MobileCash,0,0,0,
HH00708,2,2025-08-30,,MobileCash,0,0,0,
HH00708,3,2025-10-29,,MobileCash,0,0,0,
HH00708,4,2025-12-28,,MobileCash,0,0,0,
HH00709,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH00709,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH00709,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00709,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00710,1,2025-07-01,2025-07-08,PostBank,65,65,0,
HH00710,2,2025-08-30,2025-09-05,PostBank,65,65,0,
HH00710,3,2025-10-29,2025-11-07,PostBank,65,65,0,
HH00710,4,2025-12-28,2026-01-02,PostBank,65,65,0,
HH00711,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00711,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH00711,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00711,4,2025-12-28,2026-01-07,LumoraPay,65,65,0,
HH00712,1,2025-07-01,,MobileCash,0,0,0,
HH00712,2,2025-08-30,,MobileCash,0,0,0,
HH00712,3,2025-10-29,,MobileCash,0,0,0,
HH00712,4,2025-12-28,,MobileCash,0,0,0,
HH00713,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH00713,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00713,3,2025-10-29,2025-11-08,MobileCash,65,65,0,
HH00713,4,2025-12-28,2026-01-11,MobileCash,65,65,0,
HH00714,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00714,2,2025-08-30,2025-09-04,PostBank,65,65,0,
HH00714,3,2025-10-29,2025-11-04,PostBank,65,65,0,
HH00714,4,2025-12-28,2026-01-08,PostBank,65,65,0,
HH00715,1,2025-07-01,,MobileCash,0,0,0,
HH00715,2,2025-08-30,,MobileCash,0,0,0,
HH00715,3,2025-10-29,,MobileCash,0,0,0,
HH00715,4,2025-12-28,,MobileCash,0,0,0,
HH00716,1,2025-07-01,,LumoraPay,0,0,0,
HH00716,2,2025-08-30,,LumoraPay,0,0,0,
HH00716,3,2025-10-29,,LumoraPay,0,0,0,
HH00716,4,2025-12-28,,LumoraPay,0,0,0,
HH00717,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH00717,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00717,3,2025-10-29,2025-11-07,MobileCash,65,65,0,
HH00717,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
HH00718,1,2025-07-01,2025-07-01,PostBank,65,65,0,
HH00718,2,2025-08-30,2025-09-02,PostBank,65,65,0,
HH00718,3,2025-10-29,2025-10-29,PostBank,65,65,0,
HH00718,4,2025-12-28,2025-12-28,PostBank,65,65,0,
HH00719,1,2025-07-01,,LumoraPay,0,0,0,
HH00719,2,2025-08-30,,LumoraPay,0,0,0,
HH00719,3,2025-10-29,,LumoraPay,0,0,0,
HH00719,4,2025-12-28,,LumoraPay,0,0,0,
HH00720,1,2025-07-01,2025-07-09,LumoraPay,65,65,0,
HH00720,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00720,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH00720,4,2025-12-28,,LumoraPay,65,0,1,inactive account
HH00721,1,2025-07-01,2025-07-10,PostBank,65,65,0,
HH00721,2,2025-08-30,2025-09-12,PostBank,65,65,0,
HH00721,3,2025-10-29,2025-11-07,PostBank,65,65,0,
HH00721,4,2025-12-28,2026-01-02,PostBank,65,65,0,
HH00722,1,2025-07-01,,MobileCash,0,0,0,
HH00722,2,2025-08-30,,MobileCash,0,0,0,
HH00722,3,2025-10-29,,MobileCash,0,0,0,
HH00722,4,2025-12-28,,MobileCash,0,0,0,
HH00723,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH00723,2,2025-08-30,2025-09-01,PostBank,65,65,0,
HH00723,3,2025-10-29,2025-10-30,PostBank,65,65,0,
HH00723,4,2025-12-28,2026-01-04,PostBank,65,65,0,
HH00724,1,2025-07-01,,PostBank,0,0,0,
HH00724,2,2025-08-30,,PostBank,0,0,0,
HH00724,3,2025-10-29,,PostBank,0,0,0,
HH00724,4,2025-12-28,,PostBank,0,0,0,
HH00725,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH00725,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00725,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00725,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00726,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00726,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00726,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00726,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00727,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00727,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00727,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH00727,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00728,1,2025-07-01,,MobileCash,0,0,0,
HH00728,2,2025-08-30,,MobileCash,0,0,0,
HH00728,3,2025-10-29,,MobileCash,0,0,0,
HH00728,4,2025-12-28,,MobileCash,0,0,0,
HH00729,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00729,2,2025-08-30,2025-09-03,PostBank,65,65,0,
HH00729,3,2025-10-29,2025-11-06,PostBank,65,65,0,
HH00729,4,2025-12-28,2025-12-28,PostBank,65,65,0,
HH00730,1,2025-07-01,2025-07-05,MobileCash,65,65,0,
HH00730,2,2025-08-30,2025-09-16,MobileCash,65,65,0,
HH00730,3,2025-10-29,,MobileCash,65,0,1,provider outage
HH00730,4,2025-12-28,2025-12-31,MobileCash,65,65,0,
HH00731,1,2025-07-01,2025-07-09,MobileCash,65,65,0,
HH00731,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH00731,3,2025-10-29,2025-11-07,MobileCash,65,55,0,
HH00731,4,2025-12-28,,MobileCash,65,0,1,inactive account
HH00732,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00732,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00732,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00732,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00733,1,2025-07-01,,LumoraPay,0,0,0,
HH00733,2,2025-08-30,,LumoraPay,0,0,0,
HH00733,3,2025-10-29,,LumoraPay,0,0,0,
HH00733,4,2025-12-28,,LumoraPay,0,0,0,
HH00734,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH00734,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH00734,3,2025-10-29,2025-11-01,MobileCash,65,65,0,
HH00734,4,2025-12-28,2025-12-28,MobileCash,65,65,0,
HH00735,1,2025-07-01,2025-07-01,PostBank,65,65,0,
HH00735,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH00735,3,2025-10-29,2025-10-30,PostBank,65,65,0,
HH00735,4,2025-12-28,2025-12-31,PostBank,65,65,0,
HH00736,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00736,2,2025-08-30,2025-09-05,PostBank,65,65,0,
HH00736,3,2025-10-29,2025-10-29,PostBank,65,65,0,
HH00736,4,2025-12-28,2026-01-01,PostBank,65,65,0,
HH00737,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00737,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00737,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00737,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00738,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH00738,2,2025-08-30,2025-09-12,MobileCash,65,65,0,
HH00738,3,2025-10-29,,MobileCash,65,0,1,provider outage
HH00738,4,2025-12-28,2026-01-07,MobileCash,65,65,0,
HH00739,1,2025-07-01,,LumoraPay,0,0,0,
HH00739,2,2025-08-30,,LumoraPay,0,0,0,
HH00739,3,2025-10-29,2025-10-29,LumoraPay,0,65,0,
HH00739,4,2025-12-28,,LumoraPay,0,0,0,
HH00740,1,2025-07-01,2025-07-15,MobileCash,65,65,0,
HH00740,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH00740,3,2025-10-29,2025-11-04,MobileCash,65,65,0,
HH00740,4,2025-12-28,,MobileCash,65,0,1,missing national id
HH00741,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH00741,2,2025-08-30,2025-09-06,MobileCash,65,65,0,
HH00741,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00741,4,2025-12-28,2025-12-30,MobileCash,65,65,0,
HH00742,1,2025-07-01,,LumoraPay,0,0,0,
HH00742,2,2025-08-30,,LumoraPay,0,0,0,
HH00742,3,2025-10-29,,LumoraPay,0,0,0,
HH00742,4,2025-12-28,,LumoraPay,0,0,0,
HH00743,1,2025-07-01,2025-07-01,MobileCash,65,65,0,
HH00743,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00743,3,2025-10-29,2025-11-01,MobileCash,65,65,0,
HH00743,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
HH00744,1,2025-07-01,2025-07-10,LumoraPay,65,65,0,
HH00744,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00744,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH00744,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00745,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00745,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH00745,3,2025-10-29,2025-10-31,LumoraPay,65,65,0,
HH00745,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00746,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00746,2,2025-08-30,2025-09-08,LumoraPay,65,65,0,
HH00746,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH00746,4,2025-12-28,,LumoraPay,65,0,1,missing national id
HH00747,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH00747,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH00747,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00747,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
HH00748,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00748,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00748,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00748,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00749,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00749,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH00749,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00749,4,2025-12-28,2026-01-04,LumoraPay,65,65,0,
HH00750,1,2025-07-01,2025-07-01,MobileCash,65,65,0,
HH00750,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH00750,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH00750,4,2025-12-28,2026-01-04,MobileCash,65,65,0,
HH00751,1,2025-07-01,2025-07-06,MobileCash,0,65,0,
HH00751,2,2025-08-30,,MobileCash,0,0,0,
HH00751,3,2025-10-29,,MobileCash,0,0,0,
HH00751,4,2025-12-28,,MobileCash,0,0,0,
HH00752,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00752,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH00752,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00752,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00753,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH00753,2,2025-08-30,2025-08-30,MobileCash,65,65,0,
HH00753,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00753,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH00754,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00754,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00754,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00754,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00755,1,2025-07-01,,MobileCash,0,0,0,
HH00755,2,2025-08-30,,MobileCash,0,0,0,
HH00755,3,2025-10-29,,MobileCash,0,0,0,
HH00755,4,2025-12-28,,MobileCash,0,0,0,
HH00756,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH00756,2,2025-08-30,2025-09-03,PostBank,65,65,0,
HH00756,3,2025-10-29,2025-11-05,PostBank,65,65,0,
HH00756,4,2025-12-28,2026-01-02,PostBank,65,65,0,
HH00757,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00757,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00757,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00757,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00758,1,2025-07-01,,PostBank,0,0,0,
HH00758,2,2025-08-30,,PostBank,0,0,0,
HH00758,3,2025-10-29,,PostBank,0,0,0,
HH00758,4,2025-12-28,,PostBank,0,0,0,
HH00759,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00759,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH00759,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00759,4,2025-12-28,,LumoraPay,65,0,1,provider outage
HH00760,1,2025-07-01,,PostBank,0,0,0,
HH00760,2,2025-08-30,,PostBank,0,0,0,
HH00760,3,2025-10-29,,PostBank,0,0,0,
HH00760,4,2025-12-28,,PostBank,0,0,0,
HH00761,1,2025-07-01,,PostBank,0,0,0,
HH00761,2,2025-08-30,,PostBank,0,0,0,
HH00761,3,2025-10-29,,PostBank,0,0,0,
HH00761,4,2025-12-28,,PostBank,0,0,0,
HH00762,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH00762,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00762,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00762,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
HH00763,1,2025-07-01,2025-07-07,PostBank,65,65,0,
HH00763,2,2025-08-30,2025-09-07,PostBank,65,65,0,
HH00763,3,2025-10-29,2025-10-31,PostBank,65,65,0,
HH00763,4,2025-12-28,2026-01-04,PostBank,65,65,0,
HH00764,1,2025-07-01,,MobileCash,0,0,0,
HH00764,2,2025-08-30,,MobileCash,0,0,0,
HH00764,3,2025-10-29,,MobileCash,0,0,0,
HH00764,4,2025-12-28,,MobileCash,0,0,0,
HH00765,1,2025-07-01,2025-07-13,MobileCash,65,65,0,
HH00765,2,2025-08-30,2025-09-07,MobileCash,65,65,0,
HH00765,3,2025-10-29,2025-10-31,MobileCash,65,65,0,
HH00765,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH00766,1,2025-07-01,2025-07-08,PostBank,65,65,0,
HH00766,2,2025-08-30,2025-09-07,PostBank,65,65,0,
HH00766,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH00766,4,2025-12-28,2025-12-28,PostBank,65,65,0,
HH00767,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH00767,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00767,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00767,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00768,1,2025-07-01,2025-07-09,MobileCash,65,65,0,
HH00768,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH00768,3,2025-10-29,2025-10-31,MobileCash,65,65,0,
HH00768,4,2025-12-28,2026-01-15,MobileCash,65,65,0,
HH00769,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00769,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH00769,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00769,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00770,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH00770,2,2025-08-30,2025-09-11,MobileCash,65,65,0,
HH00770,3,2025-10-29,,MobileCash,65,0,1,provider outage
HH00770,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH00771,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00771,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH00771,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00771,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00772,1,2025-07-01,,LumoraPay,0,0,0,
HH00772,2,2025-08-30,,LumoraPay,0,0,0,
HH00772,3,2025-10-29,,LumoraPay,0,0,0,
HH00772,4,2025-12-28,,LumoraPay,0,0,0,
HH00773,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00773,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00773,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00773,4,2025-12-28,2026-01-08,LumoraPay,65,65,0,
HH00774,1,2025-07-01,,LumoraPay,0,0,0,
HH00774,2,2025-08-30,,LumoraPay,0,0,0,
HH00774,3,2025-10-29,,LumoraPay,0,0,0,
HH00774,4,2025-12-28,,LumoraPay,0,0,0,
HH00775,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00775,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00775,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00775,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00776,1,2025-07-01,,MobileCash,0,0,0,
HH00776,2,2025-08-30,,MobileCash,0,0,0,
HH00776,3,2025-10-29,,MobileCash,0,0,0,
HH00776,4,2025-12-28,,MobileCash,0,0,0,
HH00777,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00777,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH00777,3,2025-10-29,2025-10-31,LumoraPay,65,65,0,
HH00777,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00778,1,2025-07-01,2025-07-05,MobileCash,65,65,0,
HH00778,2,2025-08-30,2025-09-12,MobileCash,65,65,0,
HH00778,3,2025-10-29,2025-11-11,MobileCash,65,65,0,
HH00778,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH00779,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00779,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00779,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00779,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00780,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00780,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00780,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00780,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00781,1,2025-07-01,,PostBank,0,0,0,
HH00781,2,2025-08-30,,PostBank,0,0,0,
HH00781,3,2025-10-29,,PostBank,0,0,0,
HH00781,4,2025-12-28,,PostBank,0,0,0,
HH00782,1,2025-07-01,,LumoraPay,0,0,0,
HH00782,2,2025-08-30,,LumoraPay,0,0,0,
HH00782,3,2025-10-29,,LumoraPay,0,0,0,
HH00782,4,2025-12-28,,LumoraPay,0,0,0,
HH00783,1,2025-07-01,2025-07-07,PostBank,65,65,0,
HH00783,2,2025-08-30,2025-09-02,PostBank,65,65,0,
HH00783,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH00783,4,2025-12-28,2025-12-28,PostBank,65,65,0,
HH00784,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00784,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00784,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
